filename,label,filepath,label_id
013_883_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\013_883_f4.jpg,0
014_790_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\014_790_f0.jpg,0
014_790_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\014_790_f1.jpg,0
014_790_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\014_790_f2.jpg,0
014_790_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\014_790_f3.jpg,0
014_790_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\014_790_f4.jpg,0
015_919_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\015_919_f0.jpg,0
015_919_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\015_919_f1.jpg,0
015_919_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\015_919_f2.jpg,0
015_919_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\015_919_f3.jpg,0
015_919_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\015_919_f4.jpg,0
016_209_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\016_209_f0.jpg,0
016_209_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\016_209_f1.jpg,0
016_209_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\016_209_f2.jpg,0
016_209_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\016_209_f3.jpg,0
016_209_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\016_209_f4.jpg,0
017_803_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\017_803_f0.jpg,0
017_803_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\017_803_f1.jpg,0
017_803_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\017_803_f2.jpg,0
017_803_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\017_803_f3.jpg,0
017_803_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\017_803_f4.jpg,0
018_019_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\018_019_f0.jpg,0
018_019_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\018_019_f1.jpg,0
018_019_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\018_019_f2.jpg,0
018_019_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\018_019_f3.jpg,0
018_019_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\018_019_f4.jpg,0
019_018_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\019_018_f0.jpg,0
019_018_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\019_018_f1.jpg,0
019_018_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\019_018_f2.jpg,0
019_018_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\019_018_f3.jpg,0
019_018_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\019_018_f4.jpg,0
020_344_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\020_344_f0.jpg,0
020_344_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\020_344_f1.jpg,0
020_344_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\020_344_f2.jpg,0
020_344_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\020_344_f3.jpg,0
020_344_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\020_344_f4.jpg,0
021_312_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\021_312_f0.jpg,0
021_312_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\021_312_f1.jpg,0
021_312_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\021_312_f2.jpg,0
021_312_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\021_312_f3.jpg,0
021_312_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\021_312_f4.jpg,0
022_489_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\022_489_f0.jpg,0
022_489_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\022_489_f1.jpg,0
022_489_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\022_489_f2.jpg,0
022_489_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\022_489_f3.jpg,0
022_489_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\022_489_f4.jpg,0
023_923_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\023_923_f0.jpg,0
023_923_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\023_923_f1.jpg,0
023_923_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\023_923_f2.jpg,0
023_923_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\023_923_f3.jpg,0
023_923_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\023_923_f4.jpg,0
024_073_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\024_073_f0.jpg,0
024_073_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\024_073_f1.jpg,0
024_073_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\024_073_f2.jpg,0
024_073_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\024_073_f3.jpg,0
024_073_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\024_073_f4.jpg,0
025_067_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\025_067_f0.jpg,0
025_067_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\025_067_f1.jpg,0
025_067_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\025_067_f2.jpg,0
025_067_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\025_067_f3.jpg,0
025_067_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\025_067_f4.jpg,0
026_012_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\026_012_f0.jpg,0
026_012_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\026_012_f1.jpg,0
026_012_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\026_012_f2.jpg,0
026_012_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\026_012_f3.jpg,0
026_012_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\026_012_f4.jpg,0
027_009_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\027_009_f0.jpg,0
027_009_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\027_009_f1.jpg,0
027_009_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\027_009_f2.jpg,0
027_009_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\027_009_f3.jpg,0
027_009_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\027_009_f4.jpg,0
028_068_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\028_068_f0.jpg,0
028_068_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\028_068_f1.jpg,0
028_068_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\028_068_f2.jpg,0
028_068_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\028_068_f3.jpg,0
028_068_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\028_068_f4.jpg,0
029_048_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\029_048_f0.jpg,0
029_048_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\029_048_f1.jpg,0
029_048_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\029_048_f2.jpg,0
029_048_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\029_048_f3.jpg,0
029_048_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\029_048_f4.jpg,0
030_193_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\030_193_f0.jpg,0
030_193_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\030_193_f1.jpg,0
030_193_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\030_193_f2.jpg,0
030_193_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\030_193_f3.jpg,0
030_193_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\030_193_f4.jpg,0
031_163_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\031_163_f0.jpg,0
031_163_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\031_163_f1.jpg,0
031_163_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\031_163_f2.jpg,0
031_163_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\031_163_f3.jpg,0
031_163_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\031_163_f4.jpg,0
032_944_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\032_944_f0.jpg,0
032_944_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\032_944_f1.jpg,0
032_944_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\032_944_f2.jpg,0
032_944_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\032_944_f3.jpg,0
032_944_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\032_944_f4.jpg,0
033_097_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\033_097_f0.jpg,0
033_097_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\033_097_f1.jpg,0
033_097_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\033_097_f2.jpg,0
033_097_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\033_097_f3.jpg,0
033_097_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\033_097_f4.jpg,0
034_590_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\034_590_f0.jpg,0
034_590_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\034_590_f1.jpg,0
034_590_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\034_590_f2.jpg,0
034_590_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\034_590_f3.jpg,0
034_590_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\034_590_f4.jpg,0
035_036_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\035_036_f0.jpg,0
035_036_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\035_036_f1.jpg,0
035_036_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\035_036_f2.jpg,0
035_036_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\035_036_f3.jpg,0
035_036_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\035_036_f4.jpg,0
036_035_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\036_035_f0.jpg,0
036_035_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\036_035_f1.jpg,0
036_035_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\036_035_f2.jpg,0
036_035_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\036_035_f3.jpg,0
036_035_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\036_035_f4.jpg,0
037_072_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\037_072_f0.jpg,0
037_072_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\037_072_f1.jpg,0
037_072_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\037_072_f2.jpg,0
037_072_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\037_072_f3.jpg,0
037_072_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\037_072_f4.jpg,0
038_125_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\038_125_f0.jpg,0
038_125_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\038_125_f1.jpg,0
038_125_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\038_125_f2.jpg,0
038_125_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\038_125_f3.jpg,0
038_125_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\038_125_f4.jpg,0
039_058_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\039_058_f0.jpg,0
039_058_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\039_058_f1.jpg,0
039_058_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\039_058_f2.jpg,0
039_058_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\039_058_f3.jpg,0
039_058_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\039_058_f4.jpg,0
040_997_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\040_997_f0.jpg,0
040_997_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\040_997_f1.jpg,0
040_997_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\040_997_f2.jpg,0
040_997_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\040_997_f3.jpg,0
040_997_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\040_997_f4.jpg,0
041_063_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\041_063_f0.jpg,0
041_063_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\041_063_f1.jpg,0
041_063_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\041_063_f2.jpg,0
041_063_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\041_063_f3.jpg,0
041_063_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\041_063_f4.jpg,0
042_084_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\042_084_f0.jpg,0
042_084_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\042_084_f1.jpg,0
042_084_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\042_084_f2.jpg,0
042_084_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\042_084_f3.jpg,0
042_084_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\042_084_f4.jpg,0
043_110_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\043_110_f0.jpg,0
043_110_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\043_110_f1.jpg,0
043_110_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\043_110_f2.jpg,0
043_110_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\043_110_f3.jpg,0
043_110_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\043_110_f4.jpg,0
044_945_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\044_945_f0.jpg,0
044_945_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\044_945_f1.jpg,0
044_945_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\044_945_f2.jpg,0
044_945_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\044_945_f3.jpg,0
044_945_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\044_945_f4.jpg,0
045_889_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\045_889_f0.jpg,0
045_889_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\045_889_f1.jpg,0
045_889_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\045_889_f2.jpg,0
045_889_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\045_889_f3.jpg,0
045_889_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\045_889_f4.jpg,0
046_904_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\046_904_f0.jpg,0
046_904_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\046_904_f1.jpg,0
046_904_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\046_904_f2.jpg,0
046_904_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\046_904_f3.jpg,0
046_904_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\046_904_f4.jpg,0
047_862_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\047_862_f0.jpg,0
047_862_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\047_862_f1.jpg,0
047_862_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\047_862_f2.jpg,0
047_862_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\047_862_f3.jpg,0
047_862_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\047_862_f4.jpg,0
048_029_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\048_029_f0.jpg,0
048_029_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\048_029_f1.jpg,0
048_029_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\048_029_f2.jpg,0
048_029_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\048_029_f3.jpg,0
048_029_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\048_029_f4.jpg,0
049_946_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\049_946_f0.jpg,0
049_946_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\049_946_f1.jpg,0
049_946_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\049_946_f2.jpg,0
049_946_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\049_946_f3.jpg,0
049_946_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\049_946_f4.jpg,0
050_059_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\050_059_f0.jpg,0
050_059_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\050_059_f1.jpg,0
050_059_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\050_059_f2.jpg,0
050_059_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\050_059_f3.jpg,0
050_059_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\050_059_f4.jpg,0
051_332_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\051_332_f0.jpg,0
051_332_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\051_332_f1.jpg,0
051_332_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\051_332_f2.jpg,0
051_332_f3.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\051_332_f3.jpg,0
051_332_f4.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\051_332_f4.jpg,0
052_108_f0.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\052_108_f0.jpg,0
052_108_f1.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\052_108_f1.jpg,0
052_108_f2.jpg,Deepfakes,Dataset/FF++C32-Frames\Deepfakes\052_108_f2.jpg,0
